txn_id,customer_id,date,txn_type,amount_inr,country,country_risk,customer_segment,industry,velocity_24h,is_round_number,shell_company_flag,pep_flag,sanctions_flag,multi_account_flag,risk_score,sar_label
TXN000219,CUST1173,2024-12-16,Crypto Exchange,29278.19,Germany,Low,Corporate,Retail Trade,4,0,0,0,0,0,15,0
TXN000220,CUST1415,2024-08-22,RTGS,11171.72,India,Low,Corporate,IT Services,3,0,0,0,0,0,15,0
TXN000221,CUST1405,2024-06-07,Cash Withdrawal,1250.62,Singapore,Low,Corporate,IT Services,4,0,0,0,0,0,0,0
TXN000222,CUST1278,2024-11-27,Wire Transfer,10506.73,USA,Low,HNI,Import/Export,3,0,0,0,0,0,15,0
TXN000223,CUST1399,2024-06-18,RTGS,14443.16,UK,Low,Retail,Retail Trade,1,0,0,0,0,0,15,0
TXN000224,CUST1223,2024-07-16,SWIFT,2152.13,UK,Low,HNI,Healthcare,2,0,0,0,0,0,0,0
TXN000225,CUST1254,2024-05-16,NEFT,10204.54,Japan,Low,SME,Retail Trade,1,0,0,0,0,0,15,0
TXN000226,CUST1040,2024-04-02,Crypto Exchange,8842.4,Singapore,Low,HNI,Finance,3,0,0,0,0,0,20,0
TXN000227,CUST1040,2024-06-05,Cash Withdrawal,1459.06,Germany,Low,SME,Healthcare,5,0,0,0,0,0,15,0
TXN000228,CUST1085,2024-01-22,SWIFT,13858.87,Australia,Low,HNI,Import/Export,3,0,0,0,0,0,15,0
TXN000229,CUST1222,2024-01-30,Crypto Exchange,18791.82,India,Low,SME,Healthcare,4,0,0,0,0,0,15,0
TXN000230,CUST1410,2024-11-07,Cash Deposit,41133.45,Australia,Low,Corporate,IT Services,4,0,0,0,0,0,15,0
TXN000231,CUST1034,2024-07-06,RTGS,9721.12,Myanmar,High,Corporate,Retail Trade,19,0,0,0,0,0,70,1
TXN000232,CUST1203,2024-05-07,Cash Withdrawal,39367.78,India,Low,SME,Healthcare,1,0,0,0,0,0,15,0
TXN000233,CUST1255,2024-05-14,Wire Transfer,1026.07,Japan,Low,HNI,Finance,3,0,0,0,0,0,0,0
TXN000234,CUST1109,2024-04-12,SWIFT,1984.78,India,Low,SME,Healthcare,2,0,0,0,0,0,0,0
TXN000235,CUST1231,2024-02-14,SWIFT,17545.5,Japan,Low,Corporate,Healthcare,3,0,0,0,0,0,15,0
TXN000236,CUST1363,2024-05-28,NEFT,17512.65,UK,Low,Retail,Finance,2,0,0,0,0,0,15,0
TXN000237,CUST1474,2024-09-17,Cash Withdrawal,17545.83,USA,Low,Corporate,Retail Trade,1,0,0,0,0,0,15,0
TXN000238,CUST1405,2024-09-09,Crypto Exchange,200000.0,India,Low,Corporate,Real Estate,3,1,0,0,0,0,20,0
TXN000239,CUST1188,2024-03-07,NEFT,19078.85,Singapore,Low,HNI,Retail Trade,1,0,0,0,0,0,15,0
TXN000240,CUST1203,2024-07-28,SWIFT,83187.82,Australia,Low,HNI,Finance,7,0,0,0,0,0,30,1
TXN000241,CUST1327,2024-08-09,Cash Deposit,44504.63,Singapore,Low,Corporate,Retail Trade,1,0,0,0,0,0,15,0
TXN000242,CUST1265,2024-03-23,Cash Deposit,33894.32,UK,Low,Corporate,Import/Export,2,0,0,0,0,0,15,0
TXN000243,CUST1481,2024-05-08,Wire Transfer,21527.51,USA,Low,SME,Retail Trade,5,0,0,0,0,0,30,0
TXN000244,CUST1320,2024-02-17,NEFT,5049.76,Singapore,Low,SME,Finance,2,0,0,0,0,0,20,0
TXN000245,CUST1297,2024-11-15,RTGS,25297.32,Australia,Low,Corporate,Real Estate,5,0,0,0,0,0,30,0
TXN000246,CUST1473,2024-01-15,Crypto Exchange,2542.14,India,Low,Retail,Retail Trade,1,0,0,0,0,0,0,0
TXN000247,CUST1394,2024-10-19,Cash Deposit,5680.37,Germany,Low,SME,Healthcare,5,0,0,0,0,0,35,0
TXN000248,CUST1254,2024-09-04,Cash Withdrawal,3912.59,USA,Low,SME,Healthcare,4,0,0,0,0,0,0,0
TXN000249,CUST1037,2024-07-31,SWIFT,9161.92,Germany,Low,Retail,Real Estate,4,0,0,0,0,0,20,0
TXN000250,CUST1310,2024-06-12,Crypto Exchange,200000.0,Australia,Low,Corporate,Import/Export,3,1,0,0,0,0,20,0
TXN000251,CUST1066,2024-02-24,NEFT,492.31,UK,Low,SME,Finance,2,0,0,0,0,0,0,0
TXN000252,CUST1136,2024-02-19,Cash Deposit,22683.44,India,Low,HNI,Real Estate,3,0,0,0,0,0,15,0
TXN000253,CUST1442,2024-03-22,Crypto Exchange,721.21,Japan,Low,HNI,Real Estate,3,0,0,0,0,0,0,0
TXN000254,CUST1369,2024-03-22,Crypto Exchange,3992.22,Germany,Low,SME,Real Estate,5,0,0,0,0,0,15,0
TXN000255,CUST1450,2024-02-16,Wire Transfer,41499.05,Germany,Low,SME,Hospitality,5,0,0,0,0,0,30,0
TXN000256,CUST1123,2024-01-25,Cash Withdrawal,8923.29,India,Low,Corporate,Finance,3,0,0,0,0,0,20,0
TXN000257,CUST1451,2024-01-05,NEFT,1609.02,Japan,Low,HNI,Import/Export,1,0,0,0,0,0,0,0
TXN000258,CUST1451,2024-07-25,Cash Withdrawal,2771.22,UK,Low,SME,Healthcare,1,0,0,0,0,0,0,0
TXN000259,CUST1291,2024-05-27,NEFT,22457.88,India,Low,Corporate,Import/Export,4,0,0,0,0,0,15,0
TXN000260,CUST1391,2024-12-14,NEFT,2709.31,Singapore,Low,SME,Retail Trade,1,0,0,0,0,0,0,0
TXN000261,CUST1049,2024-06-22,Crypto Exchange,214522.87,Yemen,High,HNI,Import/Export,17,0,0,1,1,1,100,1
TXN000262,CUST1233,2024-03-12,NEFT,11211.42,UK,Low,Corporate,Finance,5,0,0,0,0,0,30,0
TXN000263,CUST1201,2024-09-16,Cash Withdrawal,8676.36,Japan,Low,SME,Finance,5,0,0,0,0,0,35,0
TXN000264,CUST1362,2024-01-09,Crypto Exchange,3049.09,UK,Low,SME,Hospitality,3,0,0,0,0,0,0,0
TXN000265,CUST1213,2024-12-18,RTGS,200000.0,Australia,Low,SME,Retail Trade,1,1,0,0,0,0,20,0
TXN000266,CUST1135,2024-10-25,Wire Transfer,20970.64,Germany,Low,Corporate,Healthcare,2,0,0,0,0,0,15,0
TXN000267,CUST1369,2024-12-14,Crypto Exchange,388.5,USA,Low,HNI,Real Estate,1,0,0,0,0,0,0,0
TXN000268,CUST1358,2024-08-13,Wire Transfer,10718.02,UK,Low,Retail,Real Estate,4,0,0,0,0,0,15,0
TXN000269,CUST1353,2024-11-09,NEFT,442767.97,India,Low,Corporate,Hospitality,9,0,0,0,0,0,30,1
TXN000270,CUST1489,2024-06-24,NEFT,3002.86,Singapore,Low,Corporate,Hospitality,3,0,0,0,0,0,0,0
TXN000271,CUST1444,2024-04-08,SWIFT,29104.56,USA,Low,SME,Finance,3,0,0,0,0,0,15,0
TXN000272,CUST1115,2024-12-26,Cash Withdrawal,2468.14,USA,Low,SME,Retail Trade,4,0,0,0,0,0,0,0
TXN000273,CUST1178,2024-10-20,Wire Transfer,6821.91,Australia,Low,SME,Import/Export,5,0,0,0,0,0,35,0
TXN000274,CUST1202,2024-03-15,Crypto Exchange,17283.04,UK,Low,SME,Retail Trade,1,0,0,0,0,0,15,0
TXN000275,CUST1365,2024-12-01,SWIFT,29692.0,UK,Low,Retail,Import/Export,4,0,0,0,0,0,15,0
TXN000276,CUST1423,2024-05-19,RTGS,1338.84,USA,Low,SME,Finance,1,0,0,0,0,0,0,0
TXN000277,CUST1300,2024-12-08,Wire Transfer,4906.17,Singapore,Low,Corporate,Real Estate,2,0,0,0,0,0,20,0
TXN000278,CUST1026,2024-08-29,Cash Withdrawal,3974.21,India,Low,Retail,Hospitality,2,0,0,0,0,0,0,0
TXN000279,CUST1281,2024-08-31,RTGS,139755.19,UK,Low,Corporate,Hospitality,14,0,0,0,1,0,55,1
TXN000280,CUST1370,2024-03-31,SWIFT,3041.2,India,Low,Retail,Real Estate,4,0,0,0,0,0,0,0
TXN000281,CUST1095,2024-06-01,Wire Transfer,114482.97,Singapore,Low,SME,IT Services,5,0,0,0,0,0,30,0
TXN000282,CUST1171,2024-10-05,RTGS,450166.98,Yemen,High,SME,Hospitality,19,0,1,0,0,0,85,1
TXN000283,CUST1367,2024-06-21,RTGS,14875.53,Japan,Low,Corporate,IT Services,3,0,0,0,0,0,15,0
TXN000284,CUST1387,2024-11-23,NEFT,1222.53,Germany,Low,Corporate,Real Estate,4,0,0,0,0,0,0,0
TXN000285,CUST1044,2024-04-04,Wire Transfer,32105.83,USA,Low,HNI,Healthcare,4,0,0,0,0,0,15,0
TXN000286,CUST1127,2024-04-30,SWIFT,195484.09,Germany,Low,Retail,Import/Export,3,0,0,0,0,0,15,0
TXN000287,CUST1154,2024-07-03,RTGS,38127.76,Australia,Low,Retail,Import/Export,2,0,0,0,0,0,15,0
TXN000288,CUST1060,2024-07-26,Cash Deposit,465397.71,Japan,Low,HNI,Import/Export,14,0,0,0,0,0,30,1
TXN000289,CUST1490,2024-08-20,Cash Deposit,829.6,Australia,Low,Corporate,Hospitality,5,0,0,0,0,0,15,0
TXN000290,CUST1359,2024-12-06,NEFT,3919.22,Japan,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0
TXN000291,CUST1348,2024-09-27,SWIFT,54196.24,Australia,Low,Retail,Finance,3,0,0,0,0,0,15,0
TXN000292,CUST1288,2024-10-07,Crypto Exchange,140970.55,Myanmar,High,Retail,IT Services,15,0,0,0,0,0,65,1
TXN000293,CUST1460,2024-08-20,Wire Transfer,2803.14,USA,Low,HNI,Retail Trade,5,0,0,0,0,0,15,0
TXN000294,CUST1288,2024-12-10,SWIFT,15767.86,Japan,Low,Retail,Finance,3,0,0,0,0,0,15,0
TXN000295,CUST1202,2024-04-21,Wire Transfer,25898.78,Singapore,Low,SME,Retail Trade,1,0,0,0,0,0,15,0
TXN000296,CUST1176,2024-02-05,Wire Transfer,262432.04,Myanmar,High,Retail,Finance,9,0,0,0,0,0,65,1
TXN000297,CUST1195,2024-07-11,SWIFT,2017.48,India,Low,HNI,Retail Trade,5,0,0,0,0,0,15,0
TXN000298,CUST1440,2024-10-02,Cash Deposit,5200.28,Japan,Low,SME,IT Services,5,0,0,0,0,0,35,1
TXN000299,CUST1194,2024-06-26,SWIFT,7410.94,USA,Low,Corporate,Real Estate,3,0,0,0,0,0,20,0
TXN000300,CUST1448,2024-12-04,Crypto Exchange,62.68,Germany,Low,Retail,IT Services,5,0,0,0,0,0,15,0
TXN000301,CUST1452,2024-02-04,Cash Deposit,1743.1,India,Low,Retail,Real Estate,5,0,0,0,0,0,15,0
TXN000302,CUST1306,2024-01-23,RTGS,155452.68,Iran,High,Retail,Real Estate,9,0,0,0,0,0,65,1
TXN000303,CUST1306,2024-03-14,Cash Withdrawal,5547.75,Australia,Low,SME,Real Estate,5,0,0,0,0,0,35,0
TXN000304,CUST1153,2024-10-29,NEFT,1246.79,Australia,Low,SME,IT Services,2,0,0,0,0,0,0,0
TXN000305,CUST1218,2024-11-25,Cash Withdrawal,93771.57,Australia,Low,HNI,IT Services,4,0,0,0,0,0,15,0
TXN000306,CUST1163,2024-06-02,Cash Deposit,948.41,Germany,Low,HNI,Hospitality,2,0,0,0,0,0,0,0
TXN000307,CUST1242,2024-06-02,Cash Deposit,4187.81,Japan,Low,Corporate,Retail Trade,2,0,0,0,0,0,20,0
TXN000308,CUST1468,2024-08-01,SWIFT,9858.71,Singapore,Low,Retail,Finance,5,0,0,0,0,0,35,0
TXN000309,CUST1124,2024-11-27,Cash Withdrawal,6973.38,Yemen,High,SME,Real Estate,11,0,1,0,0,1,100,1
TXN000310,CUST1411,2024-06-19,Cash Deposit,9498.56,Myanmar,High,Corporate,Hospitality,8,0,0,0,0,0,70,1
TXN000311,CUST1203,2024-05-24,Cash Withdrawal,70397.28,Germany,Low,Corporate,Finance,4,0,0,0,0,0,15,0
TXN000312,CUST1183,2024-09-19,Cash Withdrawal,940.31,Germany,Low,SME,Import/Export,4,0,0,0,0,0,0,0
TXN000313,CUST1369,2024-06-12,Crypto Exchange,216817.21,Yemen,High,HNI,Retail Trade,12,0,0,1,0,0,85,1
TXN000314,CUST1151,2024-04-27,Cash Withdrawal,46385.66,Germany,Low,Corporate,Real Estate,5,0,0,0,0,0,30,0
TXN000315,CUST1255,2024-09-07,Crypto Exchange,8228.42,Australia,Low,SME,Import/Export,4,0,0,0,0,0,20,0
TXN000316,CUST1375,2024-10-06,Cash Deposit,1858.89,Germany,Low,SME,Real Estate,2,0,0,0,0,0,0,0
TXN000317,CUST1277,2024-02-08,Wire Transfer,16206.3,Japan,Low,Retail,Finance,1,0,0,0,0,0,15,0
TXN000318,CUST1211,2024-04-28,RTGS,10922.6,India,Low,Corporate,Retail Trade,2,0,0,0,0,0,15,0
TXN000319,CUST1258,2024-11-12,Wire Transfer,470256.67,Australia,Low,HNI,Import/Export,20,0,1,0,0,1,65,1
TXN000320,CUST1274,2024-12-23,NEFT,3293.4,Australia,Low,SME,IT Services,4,0,0,0,0,0,0,0
TXN000321,CUST1465,2024-09-25,Wire Transfer,8997.51,USA,Low,Corporate,IT Services,2,0,0,0,0,0,20,0
TXN000322,CUST1269,2024-05-16,Cash Withdrawal,4546.12,Japan,Low,SME,Retail Trade,4,0,0,0,0,0,20,0
TXN000323,CUST1491,2024-05-04,NEFT,151635.76,Japan,Low,HNI,Hospitality,7,0,0,0,0,1,45,1
TXN000324,CUST1282,2024-01-05,RTGS,9607.28,Australia,Low,HNI,IT Services,2,0,0,0,0,0,20,0
TXN000325,CUST1432,2024-06-18,Crypto Exchange,436082.14,Yemen,High,HNI,Healthcare,6,0,1,0,0,0,85,1
TXN000326,CUST1473,2024-10-05,Cash Withdrawal,21877.11,Singapore,Low,Retail,Healthcare,1,0,0,0,0,0,15,0
TXN000327,CUST1435,2024-10-27,Cash Deposit,9012.98,India,Low,SME,IT Services,14,0,1,1,0,0,75,1
TXN000328,CUST1169,2024-03-12,RTGS,87467.73,Japan,Low,HNI,Retail Trade,1,0,0,0,0,0,15,0
TXN000329,CUST1498,2024-08-11,Wire Transfer,1265.57,USA,Low,SME,IT Services,1,0,0,0,0,0,0,0
TXN000330,CUST1393,2024-01-16,Cash Withdrawal,198699.73,Australia,Low,HNI,Retail Trade,3,0,0,0,0,0,15,0
TXN000331,CUST1230,2024-10-10,Cash Withdrawal,433.49,Germany,Low,HNI,Real Estate,4,0,0,0,0,0,0,0
TXN000332,CUST1299,2024-11-12,Crypto Exchange,6453.14,UK,Low,HNI,IT Services,2,0,0,0,0,0,20,0
TXN000333,CUST1042,2024-12-30,SWIFT,19584.15,Japan,Low,SME,Real Estate,2,0,0,0,0,0,15,0
TXN000334,CUST1162,2024-01-03,Wire Transfer,12350.94,UK,Low,SME,IT Services,4,0,0,0,0,0,15,0
TXN000335,CUST1138,2024-04-05,Wire Transfer,3184.18,Germany,Low,Retail,Real Estate,4,0,0,0,0,0,0,0
TXN000336,CUST1262,2024-02-15,Wire Transfer,5930.22,UK,Low,HNI,IT Services,5,0,0,0,0,0,35,0
TXN000337,CUST1306,2024-01-07,SWIFT,6632.51,Yemen,High,SME,Retail Trade,12,0,0,1,0,1,100,1
TXN000338,CUST1252,2024-08-10,Cash Deposit,3868.02,UK,Low,Corporate,IT Services,4,0,0,0,0,0,0,0
TXN000339,CUST1400,2024-05-06,Cash Withdrawal,3347.45,Australia,Low,Retail,Import/Export,4,0,0,0,0,0,0,0
TXN000340,CUST1100,2024-06-04,Cash Deposit,28981.22,India,Low,HNI,IT Services,4,0,0,0,0,0,15,0
TXN000341,CUST1317,2024-06-17,Crypto Exchange,13842.84,Germany,Low,HNI,Retail Trade,3,0,0,0,0,0,15,0
TXN000342,CUST1421,2024-11-04,Cash Withdrawal,2865.89,Australia,Low,Corporate,Import/Export,2,0,0,0,0,0,0,0
TXN000343,CUST1090,2024-12-21,Cash Withdrawal,31238.29,Australia,Low,HNI,Import/Export,4,0,0,0,0,0,15,0
TXN000344,CUST1400,2024-05-23,SWIFT,12848.08,Japan,Low,Corporate,Import/Export,4,0,0,0,0,0,15,0
TXN000345,CUST1477,2024-04-02,NEFT,27427.27,Australia,Low,Corporate,Finance,5,0,0,0,0,0,30,0
TXN000346,CUST1372,2024-08-12,Cash Deposit,424076.81,Syria,High,HNI,Healthcare,20,0,1,0,0,1,100,1
TXN000347,CUST1193,2024-09-02,NEFT,20836.12,Singapore,Low,Retail,Hospitality,4,0,0,0,0,0,15,0
TXN000348,CUST1472,2024-07-03,Wire Transfer,2336.73,Australia,Low,HNI,Finance,5,0,0,0,0,0,15,0
TXN000349,CUST1468,2024-05-07,Crypto Exchange,3497.24,Australia,Low,Retail,IT Services,3,0,0,0,0,0,0,0
TXN000350,CUST1313,2024-12-12,RTGS,485065.01,Syria,High,Retail,Finance,8,0,1,0,0,0,85,1
TXN000351,CUST1294,2024-07-19,Cash Withdrawal,24858.14,Germany,Low,Corporate,Hospitality,5,0,0,0,0,0,30,0
TXN000352,CUST1077,2024-02-23,SWIFT,20242.82,UK,Low,SME,IT Services,4,0,0,0,0,0,15,0
TXN000353,CUST1043,2024-03-13,RTGS,7852.97,UK,Low,Retail,Retail Trade,3,0,0,0,0,0,20,0
TXN000354,CUST1401,2024-06-27,SWIFT,9662.34,Germany,Low,Corporate,Finance,1,0,0,0,0,0,20,0
TXN000355,CUST1356,2024-06-02,Wire Transfer,55077.54,India,Low,HNI,Import/Export,1,0,0,0,0,0,15,0
TXN000356,CUST1175,2024-03-25,Crypto Exchange,383220.27,Yemen,High,Retail,Healthcare,10,0,1,0,0,0,85,1
TXN000357,CUST1095,2024-11-10,Wire Transfer,3336.38,USA,Low,HNI,Hospitality,4,0,0,0,0,0,0,0
TXN000358,CUST1199,2024-04-15,Cash Deposit,18409.94,UK,Low,Retail,Healthcare,1,0,0,0,0,0,15,0
TXN000359,CUST1409,2024-04-10,Cash Withdrawal,5983.2,Germany,Low,Corporate,Import/Export,1,0,0,0,0,0,20,0
TXN000360,CUST1441,2024-06-09,RTGS,5845.8,Singapore,Low,HNI,Finance,4,0,0,0,0,0,20,0
TXN000361,CUST1300,2024-08-22,Cash Withdrawal,42115.25,Singapore,Low,Retail,Import/Export,2,0,0,0,0,0,15,0
TXN000362,CUST1361,2024-02-13,NEFT,27948.66,Australia,Low,SME,Finance,2,0,0,0,0,0,15,0
TXN000363,CUST1122,2024-07-10,Cash Deposit,27453.93,Australia,Low,SME,IT Services,2,0,0,0,0,0,15,0
TXN000364,CUST1214,2024-08-04,SWIFT,57424.03,USA,Low,Corporate,Finance,4,0,0,0,0,0,15,0
TXN000365,CUST1355,2024-09-07,Cash Deposit,8362.44,UK,Low,Corporate,Finance,2,0,0,0,0,0,20,0
TXN000366,CUST1431,2024-07-02,Wire Transfer,22537.36,India,Low,HNI,Finance,4,0,0,0,0,0,15,0
TXN000367,CUST1417,2024-11-30,NEFT,358113.5,Syria,High,HNI,Finance,20,0,1,0,0,1,100,1
TXN000368,CUST1115,2024-08-22,Crypto Exchange,397646.44,Yemen,High,SME,Real Estate,8,0,0,0,0,0,65,1
TXN000369,CUST1387,2024-08-13,RTGS,5087.8,Singapore,Low,Retail,Retail Trade,2,0,0,0,0,0,20,0
TXN000370,CUST1052,2024-01-17,Crypto Exchange,13177.28,Germany,Low,Corporate,Import/Export,3,0,0,0,0,0,15,0
TXN000371,CUST1418,2024-03-01,Crypto Exchange,6666.07,Japan,Low,Retail,Hospitality,2,0,0,0,0,0,20,0
TXN000372,CUST1377,2024-11-08,RTGS,9372.11,Australia,Low,SME,Retail Trade,4,0,0,0,0,0,20,0
TXN000373,CUST1071,2024-01-31,Cash Deposit,289526.36,USA,Low,Corporate,Retail Trade,15,0,0,0,0,0,30,1
TXN000374,CUST1460,2024-07-29,Crypto Exchange,19786.11,India,Low,Retail,Real Estate,3,0,0,0,0,0,15,0
TXN000375,CUST1064,2024-12-30,Cash Deposit,2374.8,UK,Low,Corporate,Real Estate,2,0,0,0,0,0,0,0
TXN000376,CUST1346,2024-10-22,Cash Deposit,186947.09,Australia,Low,HNI,Hospitality,3,0,0,0,0,0,15,0
TXN000377,CUST1192,2024-02-17,RTGS,1791.8,Germany,Low,HNI,IT Services,5,0,0,0,0,0,15,0
TXN000378,CUST1355,2024-06-16,SWIFT,1311.22,Singapore,Low,SME,Hospitality,1,0,0,0,0,0,0,0
TXN000379,CUST1433,2024-11-21,SWIFT,46035.42,Australia,Low,Retail,Healthcare,3,0,0,0,0,0,15,0
TXN000380,CUST1407,2024-04-18,SWIFT,26568.83,Germany,Low,HNI,Real Estate,3,0,0,0,0,0,15,0
TXN000381,CUST1145,2024-03-07,NEFT,20664.65,Singapore,Low,SME,Finance,4,0,0,0,0,0,15,0
TXN000382,CUST1457,2024-11-16,Wire Transfer,20796.05,Japan,Low,Retail,IT Services,4,0,0,0,0,0,15,0
TXN000383,CUST1475,2024-01-01,SWIFT,242509.69,USA,Low,Corporate,Hospitality,14,0,1,0,0,0,50,1
TXN000384,CUST1190,2024-11-16,SWIFT,7955.59,UK,Low,Corporate,IT Services,2,0,0,0,0,0,20,0
TXN000385,CUST1046,2024-09-01,Cash Deposit,2109.31,India,Low,Retail,IT Services,2,0,0,0,0,0,0,0
TXN000386,CUST1265,2024-12-22,Wire Transfer,9078.89,UK,Low,HNI,IT Services,1,0,0,0,0,0,20,0
TXN000387,CUST1216,2024-04-27,Wire Transfer,2934.4,Germany,Low,Corporate,Hospitality,1,0,0,0,0,0,0,0
TXN000388,CUST1052,2024-06-02,Cash Withdrawal,34985.17,USA,Low,Retail,Import/Export,4,0,0,0,0,0,15,0
TXN000389,CUST1385,2024-03-14,RTGS,6499.07,India,Low,Corporate,Healthcare,5,0,0,0,0,0,35,0
TXN000390,CUST1312,2024-04-19,Cash Withdrawal,2349.02,Australia,Low,Corporate,Hospitality,2,0,0,0,0,0,0,0
TXN000391,CUST1315,2024-02-14,Cash Deposit,5003.64,India,Low,HNI,Retail Trade,2,0,0,0,0,0,20,0
TXN000392,CUST1301,2024-06-10,SWIFT,15053.97,Japan,Low,HNI,Import/Export,2,0,0,0,0,0,15,0
TXN000393,CUST1330,2024-11-03,NEFT,3478.7,Singapore,Low,Retail,Real Estate,5,0,0,0,0,0,15,0
TXN000394,CUST1481,2024-12-03,Crypto Exchange,2360.6,UK,Low,Retail,Retail Trade,2,0,0,0,0,0,0,0
TXN000395,CUST1260,2024-05-31,SWIFT,11678.8,Australia,Low,Corporate,Healthcare,1,0,0,0,0,0,15,0
TXN000396,CUST1406,2024-02-27,SWIFT,11701.24,USA,Low,Corporate,Hospitality,4,0,0,0,0,0,15,0
TXN000397,CUST1036,2024-03-08,Cash Withdrawal,3787.97,Germany,Low,Retail,Import/Export,5,0,0,0,0,0,15,0
TXN000398,CUST1279,2024-02-07,SWIFT,3997.57,India,Low,Corporate,Retail Trade,5,0,0,0,0,0,15,0
TXN000399,CUST1134,2024-07-22,Wire Transfer,332856.81,Syria,High,Corporate,IT Services,18,0,0,1,0,0,85,1
TXN000400,CUST1158,2024-03-20,Cash Deposit,11476.71,Singapore,Low,Retail,Finance,3,0,0,0,0,0,15,0
TXN000401,CUST1324,2024-08-11,RTGS,923.23,Australia,Low,Retail,Import/Export,2,0,0,0,0,0,0,0
TXN000402,CUST1044,2024-11-09,SWIFT,189180.53,Australia,Low,HNI,IT Services,10,0,1,0,0,1,65,1
TXN000403,CUST1267,2024-03-05,Cash Withdrawal,981.23,Australia,Low,SME,Real Estate,3,0,0,0,0,0,0,0
TXN000404,CUST1060,2024-08-07,Crypto Exchange,2758.2,UK,Low,Retail,Import/Export,5,0,0,0,0,0,15,0
TXN000405,CUST1364,2024-09-18,SWIFT,7247.36,UK,Low,Retail,Hospitality,10,0,1,1,0,0,75,1
TXN000406,CUST1260,2024-01-07,Crypto Exchange,5883.04,USA,Low,Retail,IT Services,1,0,0,0,0,0,20,0
TXN000407,CUST1196,2024-01-19,Crypto Exchange,12917.8,Singapore,Low,Corporate,Real Estate,4,0,0,0,0,0,15,0
TXN000408,CUST1127,2024-05-18,Cash Withdrawal,74089.89,Japan,Low,HNI,Healthcare,1,0,0,0,0,0,15,0
TXN000409,CUST1061,2024-09-21,Cash Deposit,29333.62,India,Low,Retail,Real Estate,4,0,0,0,0,0,15,0
TXN000410,CUST1238,2024-06-08,Crypto Exchange,7541.45,Myanmar,High,SME,Retail Trade,14,0,0,0,0,0,70,1
TXN000411,CUST1252,2024-05-05,NEFT,6374.7,USA,Low,Corporate,Healthcare,1,0,0,0,0,0,20,0
TXN000412,CUST1012,2024-11-21,Cash Withdrawal,7875.21,Japan,Low,Corporate,Finance,1,0,0,0,0,0,20,0
TXN000413,CUST1000,2024-06-06,RTGS,1801.2,India,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0
TXN000414,CUST1121,2024-03-13,Wire Transfer,7881.16,Australia,Low,HNI,Hospitality,3,0,0,0,0,0,20,0
TXN000415,CUST1471,2024-07-30,NEFT,217621.39,India,Low,Corporate,Retail Trade,8,0,0,0,0,0,30,1
TXN000416,CUST1339,2024-05-13,Cash Withdrawal,466718.88,Somalia,High,Corporate,Real Estate,15,0,1,0,1,1,100,1
TXN000417,CUST1299,2024-03-25,Wire Transfer,5255.4,Germany,Low,Retail,Real Estate,4,0,0,0,0,0,20,0
TXN000418,CUST1061,2024-08-19,Cash Deposit,13148.7,UK,Low,SME,Retail Trade,4,0,0,0,0,0,15,0
TXN000419,CUST1061,2024-12-17,Crypto Exchange,2342.92,UK,Low,Retail,Real Estate,5,0,0,0,0,0,15,0
TXN000420,CUST1427,2024-12-30,Wire Transfer,6456.23,Somalia,High,SME,Real Estate,14,0,1,0,1,0,100,1
TXN000421,CUST1383,2024-02-22,SWIFT,17659.33,Japan,Low,Corporate,IT Services,2,0,0,0,0,0,15,0
TXN000422,CUST1031,2024-07-24,Cash Deposit,7966.01,Singapore,Low,Corporate,Real Estate,13,0,0,1,0,1,70,1
TXN000423,CUST1414,2024-06-18,Crypto Exchange,80749.61,India,Low,Corporate,IT Services,1,0,0,0,0,0,15,0
TXN000424,CUST1025,2024-07-21,SWIFT,6883.34,Germany,Low,Corporate,Finance,1,0,0,0,0,0,20,0
TXN000425,CUST1218,2024-04-05,Cash Deposit,14802.74,UK,Low,Corporate,Import/Export,3,0,0,0,0,0,15,0
TXN000426,CUST1076,2024-11-11,NEFT,22815.97,USA,Low,Retail,Finance,3,0,0,0,0,0,15,0
TXN000427,CUST1451,2024-05-23,Wire Transfer,4438.93,Germany,Low,HNI,IT Services,2,0,0,0,0,0,20,0
TXN000428,CUST1329,2024-10-05,Crypto Exchange,11340.53,Japan,Low,Corporate,Healthcare,1,0,0,0,0,0,15,0
TXN000429,CUST1400,2024-09-05,NEFT,8257.59,UK,Low,SME,Hospitality,5,0,0,0,0,0,35,0
TXN000430,CUST1198,2024-06-12,Wire Transfer,9381.68,Singapore,Low,SME,Real Estate,2,0,0,0,0,0,20,0
TXN000431,CUST1415,2024-08-29,Crypto Exchange,395078.98,USA,Low,SME,IT Services,8,0,1,1,0,0,70,1
TXN000432,CUST1391,2024-07-17,Crypto Exchange,2541.44,UK,Low,Corporate,Finance,2,0,0,0,0,0,0,0
TXN000433,CUST1303,2024-12-23,RTGS,7753.0,UK,Low,SME,Retail Trade,9,0,0,1,0,0,55,1
TXN000434,CUST1158,2024-02-16,Wire Transfer,8406.54,India,Low,Corporate,Hospitality,2,0,0,0,0,0,20,0
TXN000435,CUST1010,2024-11-10,Cash Withdrawal,17102.8,USA,Low,HNI,IT Services,2,0,0,0,0,0,15,0
TXN000436,CUST1090,2024-03-16,Wire Transfer,71447.3,Singapore,Low,SME,IT Services,2,0,0,0,0,0,15,0
