txn_id,customer_id,date,txn_type,amount_inr,country,country_risk,customer_segment,industry,velocity_24h,is_round_number,shell_company_flag,pep_flag,sanctions_flag,multi_account_flag,risk_score,sar_label,country_risk_enc,segment_enc,txn_type_enc,industry_enc,amount_log,structuring_flag,high_value_flag,combined_alert_score,ml_risk_score,ml_alert,risk_tier
TXN000145,CUST1173,2024-03-13,Wire Transfer,3465.3,Japan,Low,Retail,Hospitality,2,0,0,0,0,0,0,0,1,2,6,2,8.150843021636625,0,0,0,0.1,0,Low
TXN000146,CUST1370,2024-10-12,Crypto Exchange,9409.52,UK,Low,HNI,Retail Trade,1,0,0,0,0,0,20,0,1,1,2,6,9.149583491413946,1,0,0,0.5,0,Low
TXN000147,CUST1007,2024-08-20,Wire Transfer,3807.72,UK,Low,SME,Finance,3,0,0,0,0,0,0,0,1,3,6,0,8.245048453668964,0,0,0,0.2,0,Low
TXN000148,CUST1421,2024-04-29,RTGS,791.56,Germany,Low,SME,IT Services,1,0,0,0,0,0,0,0,1,3,4,3,6.675268212664775,0,0,0,0.3,0,Low
TXN000149,CUST1482,2024-11-27,Cash Deposit,8980.8,India,Low,SME,Finance,4,0,0,0,0,0,20,0,1,3,0,0,9.102955586644041,1,0,0,3.1,0,Low
TXN000150,CUST1154,2024-01-24,Cash Deposit,1646.73,India,Low,HNI,IT Services,3,0,0,0,0,0,0,0,1,1,0,3,7.407153862095549,0,0,0,0.4,0,Low
TXN000151,CUST1059,2024-03-10,NEFT,16488.01,Germany,Low,Retail,Real Estate,4,0,0,0,0,0,15,0,1,2,3,5,9.7104493773657,0,0,0,0.1,0,Low
TXN000152,CUST1486,2024-03-20,RTGS,2040.32,Germany,Low,HNI,Finance,1,0,0,0,0,0,0,0,1,1,4,0,7.621351936409492,0,0,0,0.2,0,Low
TXN000153,CUST1315,2024-12-19,Wire Transfer,82859.49,UK,Low,HNI,Import/Export,2,0,0,0,0,0,15,0,1,1,6,4,11.324913629203094,0,0,0,0.5,0,Low
TXN000154,CUST1486,2024-02-20,Cash Withdrawal,2502.69,Australia,Low,Corporate,Retail Trade,3,0,0,0,0,0,0,0,1,0,1,6,7.825520922638966,0,0,0,0.1,0,Low
TXN000155,CUST1500,2024-05-21,SWIFT,4998.57,USA,Low,SME,IT Services,1,0,0,0,0,0,20,0,1,3,5,3,8.517107187718025,1,0,0,1.9,0,Low
TXN000156,CUST1421,2024-04-18,RTGS,27454.24,Australia,Low,HNI,IT Services,5,0,0,0,0,0,30,0,1,1,4,3,10.220312321251892,0,0,0,0.2,0,Low
TXN000157,CUST1025,2024-10-16,Cash Deposit,1278.83,USA,Low,SME,Real Estate,1,0,0,0,0,0,0,0,1,3,0,5,7.154482535593302,0,0,0,0.2,0,Low
TXN000158,CUST1283,2024-04-29,Cash Deposit,11397.96,UK,Low,Corporate,Finance,2,0,0,0,0,0,15,0,1,0,0,0,9.341277402150878,0,0,0,0.4,0,Low
TXN000159,CUST1305,2024-03-15,Crypto Exchange,57567.54,USA,Low,Retail,Import/Export,5,0,0,0,0,0,30,0,1,2,2,4,10.960731516917495,0,0,0,0.4,0,Low
TXN000160,CUST1089,2024-01-14,Crypto Exchange,726.89,USA,Low,Retail,Healthcare,1,0,0,0,0,0,0,0,1,2,2,1,6.590149937878998,0,0,0,0.1,0,Low
TXN000161,CUST1403,2024-01-09,Cash Withdrawal,10688.79,USA,Low,Corporate,Finance,3,0,0,0,0,0,15,0,1,0,1,0,9.27704435929854,0,0,0,0.7,0,Low
TXN000162,CUST1379,2024-02-02,Wire Transfer,400107.67,Iran,High,HNI,Finance,19,0,0,0,1,0,90,1,0,1,6,0,12.899491464193149,0,1,1,100.0,1,High
TXN000163,CUST1266,2024-01-16,RTGS,11966.0,India,Low,SME,Hospitality,4,0,0,0,0,0,15,0,1,3,4,2,9.389908140573516,0,0,0,0.1,0,Low
TXN000164,CUST1218,2024-08-15,RTGS,26179.56,India,Low,Retail,Hospitality,1,0,0,0,0,0,15,0,1,2,4,2,10.172772429609452,0,0,0,0.1,0,Low
TXN000165,CUST1075,2024-11-15,Cash Withdrawal,1267.21,Australia,Low,Retail,Real Estate,5,0,0,0,0,0,15,0,1,2,1,5,7.1453617364264534,0,0,0,0.5,0,Low
TXN000166,CUST1166,2024-05-30,NEFT,1118.02,Germany,Low,HNI,Finance,5,0,0,0,0,0,15,0,1,1,3,0,7.020208581253186,0,0,0,1.1,0,Low
TXN000167,CUST1050,2024-11-29,RTGS,17728.21,Japan,Low,Retail,Retail Trade,5,0,0,0,0,0,30,0,1,2,4,6,9.782968840827946,0,0,0,0.2,0,Low
TXN000168,CUST1110,2024-07-30,Cash Deposit,12650.82,UK,Low,HNI,Hospitality,4,0,0,0,0,0,15,0,1,1,0,2,9.445556357324651,0,0,0,0.2,0,Low
TXN000169,CUST1373,2024-06-09,SWIFT,11798.64,Australia,Low,Retail,Import/Export,3,0,0,0,0,0,15,0,1,2,5,4,9.375824301513786,0,0,0,0.2,0,Low
TXN000170,CUST1078,2024-02-13,Wire Transfer,13625.15,India,Low,HNI,IT Services,4,0,0,0,0,0,15,0,1,1,6,3,9.51974601963938,0,0,0,0.2,0,Low
TXN000171,CUST1378,2024-10-11,Cash Deposit,9760.48,Australia,Low,SME,Retail Trade,8,0,0,0,0,0,35,1,1,3,0,6,9.186199307255317,1,0,0,85.7,1,High
TXN000172,CUST1026,2024-06-29,Cash Withdrawal,2921.82,India,Low,SME,Finance,5,0,0,0,0,0,15,0,1,3,1,0,7.980304182647175,0,0,0,1.5,0,Low
TXN000173,CUST1079,2024-02-25,Crypto Exchange,11480.22,UK,Low,HNI,Real Estate,5,0,0,0,0,0,30,0,1,1,2,5,9.348467936004116,0,0,0,0.2,0,Low
TXN000174,CUST1390,2024-08-07,Cash Deposit,12576.79,Japan,Low,SME,Finance,5,0,0,0,0,0,30,0,1,3,0,0,9.439687839145977,0,0,0,1.6,0,Low
TXN000175,CUST1419,2024-12-21,RTGS,2775.19,UK,Low,Retail,Finance,1,0,0,0,0,0,0,0,1,2,4,0,7.92883476308856,0,0,0,0.2,0,Low
TXN000176,CUST1359,2024-01-04,Cash Withdrawal,133074.15,USA,Low,SME,Import/Export,2,0,0,0,0,0,15,0,1,3,1,4,11.798669285224241,0,1,0,5.7,0,Low
TXN000177,CUST1205,2024-11-20,RTGS,16493.96,India,Low,Retail,Real Estate,1,0,0,0,0,0,15,0,1,2,4,5,9.710810158682476,0,0,0,0.1,0,Low
TXN000178,CUST1110,2024-06-23,SWIFT,1357.02,USA,Low,HNI,Hospitality,3,0,0,0,0,0,0,0,1,1,5,2,7.213783035550693,0,0,0,0.1,0,Low
TXN000179,CUST1166,2024-03-21,Cash Deposit,21694.85,Japan,Low,Retail,IT Services,5,0,0,0,0,0,30,0,1,2,0,3,9.984876276999408,0,0,0,0.8,0,Low
TXN000180,CUST1041,2024-08-05,RTGS,248919.88,Yemen,High,SME,Hospitality,8,0,1,1,0,0,100,1,0,3,4,2,12.424890373949282,0,1,2,100.0,1,High
TXN000181,CUST1157,2024-11-02,SWIFT,1878.03,India,Low,Retail,Real Estate,1,0,0,0,0,0,0,0,1,2,5,5,7.53851096522534,0,0,0,0.0,0,Low
TXN000182,CUST1484,2024-05-10,Cash Deposit,26387.0,UK,Low,Corporate,Retail Trade,3,0,0,0,0,0,15,0,1,0,0,6,10.180664640342762,0,0,0,0.2,0,Low
TXN000183,CUST1254,2024-07-13,Cash Deposit,153549.82,Australia,Low,HNI,Real Estate,16,0,1,0,1,1,90,1,1,1,0,5,11.941786866134748,0,1,3,99.9,1,High
TXN000184,CUST1441,2024-10-20,SWIFT,46068.9,Germany,Low,SME,Finance,4,0,0,0,0,0,15,0,1,3,5,0,10.737915087317665,0,0,0,0.2,0,Low
TXN000185,CUST1207,2024-11-12,Cash Deposit,2366.05,Germany,Low,Retail,Import/Export,3,0,0,0,0,0,0,0,1,2,0,4,7.769399733076263,0,0,0,0.2,0,Low
TXN000186,CUST1432,2024-10-28,SWIFT,85391.19,Australia,Low,Retail,Real Estate,15,0,1,0,1,0,75,1,1,2,5,5,11.35500992360404,0,0,2,100.0,1,High
TXN000187,CUST1099,2024-11-26,RTGS,34374.29,Japan,Low,SME,Import/Export,2,0,0,0,0,0,15,0,1,3,4,4,10.445093271296923,0,0,0,0.1,0,Low
TXN000188,CUST1074,2024-11-04,Cash Deposit,15050.57,USA,Low,SME,Real Estate,1,0,0,0,0,0,15,0,1,3,0,5,9.619237583673057,0,0,0,0.2,0,Low
TXN000189,CUST1395,2024-10-15,Crypto Exchange,252007.37,Singapore,Low,HNI,Hospitality,15,0,0,0,1,1,70,1,1,1,2,2,12.437217580227692,0,1,2,100.0,1,High
TXN000190,CUST1155,2024-06-29,Wire Transfer,27808.31,Singapore,Low,SME,Finance,1,0,0,0,0,0,15,0,1,3,6,0,10.233126135701221,0,0,0,0.2,0,Low
TXN000191,CUST1231,2024-05-26,Cash Withdrawal,139412.09,India,Low,Retail,IT Services,1,0,0,0,0,0,15,0,1,2,1,3,11.845196675339027,0,1,0,4.4,0,Low
TXN000192,CUST1259,2024-10-10,NEFT,5607.82,Japan,Low,HNI,Hospitality,1,0,0,0,0,0,20,0,1,1,3,2,8.632095637711533,1,0,0,0.6,0,Low
TXN000193,CUST1414,2024-08-31,NEFT,2615.98,Singapore,Low,Corporate,Import/Export,2,0,0,0,0,0,0,0,1,0,3,4,7.8697762601623875,0,0,0,0.1,0,Low
TXN000194,CUST1230,2024-06-24,Crypto Exchange,2133.95,Australia,Low,Retail,Retail Trade,1,0,0,0,0,0,0,0,1,2,2,6,7.6661985061847435,0,0,0,0.1,0,Low
TXN000195,CUST1088,2024-08-12,RTGS,2383.4,Germany,Low,Retail,Real Estate,5,0,0,0,0,0,15,0,1,2,4,5,7.776702799345771,0,0,0,0.2,0,Low
TXN000196,CUST1081,2024-07-17,Cash Withdrawal,7218.1,Germany,Low,SME,Import/Export,3,0,0,0,0,0,20,0,1,3,1,4,8.884485570377336,1,0,0,1.9,0,Low
TXN000197,CUST1026,2024-02-18,Cash Withdrawal,13517.33,Singapore,Low,SME,IT Services,4,0,0,0,0,0,15,0,1,3,1,3,9.511801821257585,0,0,0,0.3,0,Low
TXN000198,CUST1370,2024-10-25,Wire Transfer,12271.52,Australia,Low,Corporate,Import/Export,2,0,0,0,0,0,15,0,1,0,6,4,9.415117895590688,0,0,0,0.2,0,Low
TXN000199,CUST1158,2024-12-28,NEFT,28022.83,India,Low,HNI,Real Estate,3,0,0,0,0,0,15,0,1,1,3,5,10.240810498629976,0,0,0,0.1,0,Low
TXN000200,CUST1329,2024-12-09,Cash Deposit,8262.67,Australia,Low,SME,Retail Trade,5,0,0,0,0,0,35,0,1,3,0,6,9.019624077765956,1,0,0,13.2,0,Low
TXN000201,CUST1343,2024-01-10,Cash Withdrawal,5491.27,Syria,High,HNI,Finance,11,0,1,1,1,0,100,1,0,1,1,0,8.611096928097492,1,0,3,100.0,1,High
TXN000202,CUST1394,2024-11-12,Cash Withdrawal,6571.58,Somalia,High,Retail,Healthcare,10,0,0,1,0,0,90,1,0,2,1,1,8.79066172845845,1,0,1,100.0,1,High
TXN000203,CUST1312,2024-08-17,RTGS,71703.95,USA,Low,SME,Retail Trade,5,0,0,0,0,0,30,0,1,3,4,6,11.180315061861625,0,0,0,0.5,0,Low
TXN000204,CUST1494,2024-07-07,Cash Deposit,5448.06,Australia,Low,HNI,Retail Trade,5,0,0,0,0,0,35,0,1,1,0,6,8.60319839571719,1,0,0,10.7,0,Low
TXN000205,CUST1236,2024-09-14,SWIFT,200000.0,Singapore,Low,SME,Retail Trade,4,1,0,0,0,0,20,0,1,3,5,6,12.206077645517674,0,1,0,0.5,0,Low
TXN000206,CUST1418,2024-03-11,NEFT,20712.67,Japan,Low,Corporate,Retail Trade,3,0,0,0,0,0,15,0,1,0,3,6,9.938549147767697,0,0,0,0.1,0,Low
TXN000207,CUST1246,2024-12-30,Wire Transfer,433024.72,Myanmar,High,SME,Finance,13,0,0,0,0,1,80,1,0,3,6,0,12.97855240475865,0,1,1,100.0,1,High
TXN000208,CUST1418,2024-07-31,Wire Transfer,2240.07,India,Low,HNI,Import/Export,4,0,0,0,0,0,0,0,1,1,6,4,7.714708709368424,0,0,0,0.3,0,Low
TXN000209,CUST1120,2024-04-24,Cash Withdrawal,1625.65,India,Low,HNI,IT Services,3,0,0,0,0,0,0,0,1,1,1,3,7.394277964224954,0,0,0,0.2,0,Low
TXN000210,CUST1429,2024-03-11,Cash Deposit,16709.1,India,Low,SME,Retail Trade,3,0,0,0,0,0,15,0,1,3,0,6,9.723768606011987,0,0,0,0.7,0,Low
TXN000211,CUST1241,2024-08-28,RTGS,5795.32,Germany,Low,Corporate,Retail Trade,5,0,0,0,0,0,35,0,1,0,4,6,8.664978512406522,1,0,0,2.9,0,Low
TXN000212,CUST1040,2024-03-17,Cash Deposit,377255.65,Iran,High,Retail,Import/Export,14,0,1,1,0,0,100,1,0,2,0,4,12.840681004042658,0,1,2,100.0,1,High
TXN000213,CUST1032,2024-11-01,SWIFT,23647.22,Singapore,Low,Retail,Retail Trade,1,0,0,0,0,0,15,0,1,2,5,6,10.071043126816969,0,0,0,0.2,0,Low
TXN000214,CUST1294,2024-05-29,Cash Deposit,16479.24,Germany,Low,Corporate,Healthcare,1,0,0,0,0,0,15,0,1,0,0,1,9.709917366464218,0,0,0,0.2,0,Low
TXN000215,CUST1123,2024-12-08,RTGS,7264.51,India,Low,HNI,Real Estate,5,0,0,0,0,0,35,0,1,1,4,5,8.89089377312757,1,0,0,2.0,0,Low
TXN000216,CUST1034,2024-08-28,Crypto Exchange,2275.17,India,Low,Retail,Hospitality,4,0,0,0,0,0,0,0,1,2,2,2,7.730249484899762,0,0,0,0.1,0,Low
TXN000217,CUST1129,2024-02-04,Crypto Exchange,835.25,UK,Low,Retail,Import/Export,2,0,0,0,0,0,0,0,1,2,2,4,6.728927611442439,0,0,0,0.1,0,Low
TXN000218,CUST1321,2024-06-19,NEFT,4147.36,USA,Low,Retail,Retail Trade,1,0,0,0,0,0,20,0,1,2,3,6,8.330468354397373,0,0,0,0.1,0,Low
TXN000219,CUST1173,2024-12-16,Crypto Exchange,29278.19,Germany,Low,Corporate,Retail Trade,4,0,0,0,0,0,15,0,1,0,2,6,10.284632303758167,0,0,0,0.1,0,Low
TXN000220,CUST1415,2024-08-22,RTGS,11171.72,India,Low,Corporate,IT Services,3,0,0,0,0,0,15,0,1,0,4,3,9.321230371819823,0,0,0,0.1,0,Low
TXN000221,CUST1405,2024-06-07,Cash Withdrawal,1250.62,Singapore,Low,Corporate,IT Services,4,0,0,0,0,0,0,0,1,0,1,3,7.132193991213236,0,0,0,0.2,0,Low
TXN000222,CUST1278,2024-11-27,Wire Transfer,10506.73,USA,Low,HNI,Import/Export,3,0,0,0,0,0,15,0,1,1,6,4,9.259866455766522,0,0,0,0.2,0,Low
TXN000223,CUST1399,2024-06-18,RTGS,14443.16,UK,Low,Retail,Retail Trade,1,0,0,0,0,0,15,0,1,2,4,6,9.578045459599911,0,0,0,0.1,0,Low
TXN000224,CUST1223,2024-07-16,SWIFT,2152.13,UK,Low,HNI,Healthcare,2,0,0,0,0,0,0,0,1,1,5,1,7.674677876405423,0,0,0,0.1,0,Low
TXN000225,CUST1254,2024-05-16,NEFT,10204.54,Japan,Low,SME,Retail Trade,1,0,0,0,0,0,15,0,1,3,3,6,9.230685989081612,0,0,0,0.1,0,Low
TXN000226,CUST1040,2024-04-02,Crypto Exchange,8842.4,Singapore,Low,HNI,Finance,3,0,0,0,0,0,20,0,1,1,2,0,9.087426697070768,1,0,0,2.3,0,Low
TXN000227,CUST1040,2024-06-05,Cash Withdrawal,1459.06,Germany,Low,SME,Healthcare,5,0,0,0,0,0,15,0,1,3,1,1,7.28623280974838,0,0,0,0.7,0,Low
TXN000228,CUST1085,2024-01-22,SWIFT,13858.87,Australia,Low,HNI,Import/Export,3,0,0,0,0,0,15,0,1,1,5,4,9.536752893190528,0,0,0,0.2,0,Low
TXN000229,CUST1222,2024-01-30,Crypto Exchange,18791.82,India,Low,SME,Healthcare,4,0,0,0,0,0,15,0,1,3,2,1,9.841230160976357,0,0,0,0.2,0,Low
TXN000230,CUST1410,2024-11-07,Cash Deposit,41133.45,Australia,Low,Corporate,IT Services,4,0,0,0,0,0,15,0,1,0,0,3,10.624601248904673,0,0,0,0.2,0,Low
TXN000231,CUST1034,2024-07-06,RTGS,9721.12,Myanmar,High,Corporate,Retail Trade,19,0,0,0,0,0,70,1,0,0,4,6,9.182158980668497,1,0,0,99.5,1,High
TXN000232,CUST1203,2024-05-07,Cash Withdrawal,39367.78,India,Low,SME,Healthcare,1,0,0,0,0,0,15,0,1,3,1,1,10.580728395395667,0,0,0,0.3,0,Low
TXN000233,CUST1255,2024-05-14,Wire Transfer,1026.07,Japan,Low,HNI,Finance,3,0,0,0,0,0,0,0,1,1,6,0,6.934465367294205,0,0,0,0.3,0,Low
TXN000234,CUST1109,2024-04-12,SWIFT,1984.78,India,Low,SME,Healthcare,2,0,0,0,0,0,0,0,1,3,5,1,7.593767063041071,0,0,0,0.1,0,Low
TXN000235,CUST1231,2024-02-14,SWIFT,17545.5,Japan,Low,Corporate,Healthcare,3,0,0,0,0,0,15,0,1,0,5,1,9.772609778805736,0,0,0,0.2,0,Low
TXN000236,CUST1363,2024-05-28,NEFT,17512.65,UK,Low,Retail,Finance,2,0,0,0,0,0,15,0,1,2,3,0,9.770735855869697,0,0,0,0.1,0,Low
TXN000237,CUST1474,2024-09-17,Cash Withdrawal,17545.83,USA,Low,Corporate,Retail Trade,1,0,0,0,0,0,15,0,1,0,1,6,9.772628585798403,0,0,0,0.2,0,Low
TXN000238,CUST1405,2024-09-09,Crypto Exchange,200000.0,India,Low,Corporate,Real Estate,3,1,0,0,0,0,20,0,1,0,2,5,12.206077645517674,0,1,0,0.5,0,Low
TXN000239,CUST1188,2024-03-07,NEFT,19078.85,Singapore,Low,HNI,Retail Trade,1,0,0,0,0,0,15,0,1,1,3,6,9.856388083336155,0,0,0,0.1,0,Low
TXN000240,CUST1203,2024-07-28,SWIFT,83187.82,Australia,Low,HNI,Finance,7,0,0,0,0,0,30,1,1,1,5,0,11.328868242780171,0,0,0,67.4,1,Medium
TXN000241,CUST1327,2024-08-09,Cash Deposit,44504.63,Singapore,Low,Corporate,Retail Trade,1,0,0,0,0,0,15,0,1,0,0,6,10.703370977005681,0,0,0,0.2,0,Low
TXN000242,CUST1265,2024-03-23,Cash Deposit,33894.32,UK,Low,Corporate,Import/Export,2,0,0,0,0,0,15,0,1,0,0,4,10.43103223074099,0,0,0,0.2,0,Low
TXN000243,CUST1481,2024-05-08,Wire Transfer,21527.51,USA,Low,SME,Retail Trade,5,0,0,0,0,0,30,0,1,3,6,6,9.977133382204174,0,0,0,0.8,0,Low
TXN000244,CUST1320,2024-02-17,NEFT,5049.76,Singapore,Low,SME,Finance,2,0,0,0,0,0,20,0,1,3,3,0,8.527294005995667,1,0,0,1.3,0,Low
TXN000245,CUST1297,2024-11-15,RTGS,25297.32,Australia,Low,Corporate,Real Estate,5,0,0,0,0,0,30,0,1,0,4,5,10.13849326934877,0,0,0,0.1,0,Low
TXN000246,CUST1473,2024-01-15,Crypto Exchange,2542.14,India,Low,Retail,Retail Trade,1,0,0,0,0,0,0,0,1,2,2,6,7.841154816993659,0,0,0,0.1,0,Low
TXN000247,CUST1394,2024-10-19,Cash Deposit,5680.37,Germany,Low,SME,Healthcare,5,0,0,0,0,0,35,0,1,3,0,1,8.644947679814932,1,0,0,14.7,0,Low
TXN000248,CUST1254,2024-09-04,Cash Withdrawal,3912.59,USA,Low,SME,Healthcare,4,0,0,0,0,0,0,0,1,3,1,1,8.272210390297438,0,0,0,0.2,0,Low
TXN000249,CUST1037,2024-07-31,SWIFT,9161.92,Germany,Low,Retail,Real Estate,4,0,0,0,0,0,20,0,1,2,5,5,9.122920184162066,1,0,0,1.1,0,Low
TXN000250,CUST1310,2024-06-12,Crypto Exchange,200000.0,Australia,Low,Corporate,Import/Export,3,1,0,0,0,0,20,0,1,0,2,4,12.206077645517674,0,1,0,0.2,0,Low
TXN000251,CUST1066,2024-02-24,NEFT,492.31,UK,Low,SME,Finance,2,0,0,0,0,0,0,0,1,3,3,0,6.201137779674202,0,0,0,0.2,0,Low
TXN000252,CUST1136,2024-02-19,Cash Deposit,22683.44,India,Low,HNI,Real Estate,3,0,0,0,0,0,15,0,1,1,0,5,10.029434505877559,0,0,0,0.1,0,Low
TXN000253,CUST1442,2024-03-22,Crypto Exchange,721.21,Japan,Low,HNI,Real Estate,3,0,0,0,0,0,0,0,1,1,2,5,6.582315955327389,0,0,0,0.0,0,Low
TXN000254,CUST1369,2024-03-22,Crypto Exchange,3992.22,Germany,Low,SME,Real Estate,5,0,0,0,0,0,15,0,1,3,2,5,8.292353201964202,0,0,0,0.4,0,Low
TXN000255,CUST1450,2024-02-16,Wire Transfer,41499.05,Germany,Low,SME,Hospitality,5,0,0,0,0,0,30,0,1,3,6,2,10.63344991103734,0,0,0,0.5,0,Low
TXN000256,CUST1123,2024-01-25,Cash Withdrawal,8923.29,India,Low,Corporate,Finance,3,0,0,0,0,0,20,0,1,0,1,0,9.096532051662697,1,0,0,3.3,0,Low
TXN000257,CUST1451,2024-01-05,NEFT,1609.02,Japan,Low,HNI,Import/Export,1,0,0,0,0,0,0,0,1,1,3,4,7.3840018802616,0,0,0,0.1,0,Low
TXN000258,CUST1451,2024-07-25,Cash Withdrawal,2771.22,UK,Low,SME,Healthcare,1,0,0,0,0,0,0,0,1,3,1,1,7.927403722239918,0,0,0,0.2,0,Low
TXN000259,CUST1291,2024-05-27,NEFT,22457.88,India,Low,Corporate,Import/Export,4,0,0,0,0,0,15,0,1,0,3,4,10.019441360619854,0,0,0,0.1,0,Low
TXN000260,CUST1391,2024-12-14,NEFT,2709.31,Singapore,Low,SME,Retail Trade,1,0,0,0,0,0,0,0,1,3,3,6,7.90481829847549,0,0,0,0.1,0,Low
TXN000261,CUST1049,2024-06-22,Crypto Exchange,214522.87,Yemen,High,HNI,Import/Export,17,0,0,1,1,1,100,1,0,1,2,4,12.276176293210103,0,1,3,100.0,1,High
TXN000262,CUST1233,2024-03-12,NEFT,11211.42,UK,Low,Corporate,Finance,5,0,0,0,0,0,30,0,1,0,3,0,9.324777371447507,0,0,0,0.3,0,Low
TXN000263,CUST1201,2024-09-16,Cash Withdrawal,8676.36,Japan,Low,SME,Finance,5,0,0,0,0,0,35,0,1,3,1,0,9.068472613926737,1,0,0,7.6,0,Low
TXN000264,CUST1362,2024-01-09,Crypto Exchange,3049.09,UK,Low,SME,Hospitality,3,0,0,0,0,0,0,0,1,3,2,2,8.02292637736282,0,0,0,0.2,0,Low
TXN000265,CUST1213,2024-12-18,RTGS,200000.0,Australia,Low,SME,Retail Trade,1,1,0,0,0,0,20,0,1,3,4,6,12.206077645517674,0,1,0,0.7,0,Low
TXN000266,CUST1135,2024-10-25,Wire Transfer,20970.64,Germany,Low,Corporate,Healthcare,2,0,0,0,0,0,15,0,1,0,6,1,9.950926327800287,0,0,0,0.2,0,Low
TXN000267,CUST1369,2024-12-14,Crypto Exchange,388.5,USA,Low,HNI,Real Estate,1,0,0,0,0,0,0,0,1,1,2,5,5.964863865310803,0,0,0,0.0,0,Low
TXN000268,CUST1358,2024-08-13,Wire Transfer,10718.02,UK,Low,Retail,Real Estate,4,0,0,0,0,0,15,0,1,2,6,5,9.279775012535474,0,0,0,0.1,0,Low
TXN000269,CUST1353,2024-11-09,NEFT,442767.97,India,Low,Corporate,Hospitality,9,0,0,0,0,0,30,1,1,0,3,2,13.000803400577025,0,1,0,97.7,1,High
TXN000270,CUST1489,2024-06-24,NEFT,3002.86,Singapore,Low,Corporate,Hospitality,3,0,0,0,0,0,0,0,1,0,3,2,8.007653407270704,0,0,0,0.1,0,Low
TXN000271,CUST1444,2024-04-08,SWIFT,29104.56,USA,Low,SME,Finance,3,0,0,0,0,0,15,0,1,3,5,0,10.278684500201033,0,0,0,0.2,0,Low
TXN000272,CUST1115,2024-12-26,Cash Withdrawal,2468.14,USA,Low,SME,Retail Trade,4,0,0,0,0,0,0,0,1,3,1,6,7.81162519085629,0,0,0,0.2,0,Low
TXN000273,CUST1178,2024-10-20,Wire Transfer,6821.91,Australia,Low,SME,Import/Export,5,0,0,0,0,0,35,0,1,3,6,4,8.828041346049838,1,0,0,5.4,0,Low
TXN000274,CUST1202,2024-03-15,Crypto Exchange,17283.04,UK,Low,SME,Retail Trade,1,0,0,0,0,0,15,0,1,3,2,6,9.757538811328248,0,0,0,0.2,0,Low
TXN000275,CUST1365,2024-12-01,SWIFT,29692.0,UK,Low,Retail,Import/Export,4,0,0,0,0,0,15,0,1,2,5,4,10.298666606775793,0,0,0,0.2,0,Low
TXN000276,CUST1423,2024-05-19,RTGS,1338.84,USA,Low,SME,Finance,1,0,0,0,0,0,0,0,1,3,4,0,7.200305482830778,0,0,0,0.2,0,Low
TXN000277,CUST1300,2024-12-08,Wire Transfer,4906.17,Singapore,Low,Corporate,Real Estate,2,0,0,0,0,0,20,0,1,0,6,5,8.498452679875372,1,0,0,1.6,0,Low
TXN000278,CUST1026,2024-08-29,Cash Withdrawal,3974.21,India,Low,Retail,Hospitality,2,0,0,0,0,0,0,0,1,2,1,2,8.287832855881646,0,0,0,0.2,0,Low
TXN000279,CUST1281,2024-08-31,RTGS,139755.19,UK,Low,Corporate,Hospitality,14,0,0,0,1,0,55,1,1,0,4,2,11.84765468341746,0,1,1,99.5,1,High
TXN000280,CUST1370,2024-03-31,SWIFT,3041.2,India,Low,Retail,Real Estate,4,0,0,0,0,0,0,0,1,2,5,5,8.020336216877643,0,0,0,0.0,0,Low
TXN000281,CUST1095,2024-06-01,Wire Transfer,114482.97,Singapore,Low,SME,IT Services,5,0,0,0,0,0,30,0,1,3,6,3,11.648190092175517,0,1,0,4.9,0,Low
TXN000282,CUST1171,2024-10-05,RTGS,450166.98,Yemen,High,SME,Hospitality,19,0,1,0,0,0,85,1,0,3,4,2,13.017376080980428,0,1,1,100.0,1,High
TXN000283,CUST1367,2024-06-21,RTGS,14875.53,Japan,Low,Corporate,IT Services,3,0,0,0,0,0,15,0,1,0,4,3,9.607540082267255,0,0,0,0.1,0,Low
TXN000284,CUST1387,2024-11-23,NEFT,1222.53,Germany,Low,Corporate,Real Estate,4,0,0,0,0,0,0,0,1,0,3,5,7.109495402402309,0,0,0,0.1,0,Low
TXN000285,CUST1044,2024-04-04,Wire Transfer,32105.83,USA,Low,HNI,Healthcare,4,0,0,0,0,0,15,0,1,1,6,1,10.3768240590709,0,0,0,0.2,0,Low
TXN000286,CUST1127,2024-04-30,SWIFT,195484.09,Germany,Low,Retail,Import/Export,3,0,0,0,0,0,15,0,1,2,5,4,12.183239389514505,0,1,0,4.4,0,Low
TXN000287,CUST1154,2024-07-03,RTGS,38127.76,Australia,Low,Retail,Import/Export,2,0,0,0,0,0,15,0,1,2,4,4,10.54872413199761,0,0,0,0.1,0,Low
TXN000288,CUST1060,2024-07-26,Cash Deposit,465397.71,Japan,Low,HNI,Import/Export,14,0,0,0,0,0,30,1,1,1,0,4,13.05064975803729,0,1,0,98.3,1,High
TXN000289,CUST1490,2024-08-20,Cash Deposit,829.6,Australia,Low,Corporate,Hospitality,5,0,0,0,0,0,15,0,1,0,0,2,6.722148331196653,0,0,0,0.9,0,Low
TXN000290,CUST1359,2024-12-06,NEFT,3919.22,Japan,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0,1,1,3,6,8.273903053658682,0,0,0,0.1,0,Low
